TransactionId,UserId,Date,Amount,Category,Description,Merchant
9afd74a7-4536-414e-88c7-7e4b6582bf5e,46c48a23-64f6-47a0-ae35-f7b93e19de21,2024-03-09T21:18:50,-671.72,Transport,Odit et consequatur debitis alias.,Jacobson  Borer and Fritsch
e360ea91-c0d2-4816-b2c5-e926e082ce6e,4dba5394-ffd6-4f1a-95d1-528bc9bfada7,2024-09-06T18:27:21,-942.1,Shopping,Provident dolores et accusamus aut.,Hirthe Inc
26795180-5361-41ec-b607-cfe47c1bbc12,f96b8c09-37e1-4485-8fad-42a57aca97e1,2024-07-22T20:41:39,4795.96,Salary,Eius cupiditate ducimus architecto debitis.,Russel - McLaughlin
91014145-8261-4150-9d4a-225d851827d0,4cd255ba-2d4a-4269-8fae-75943c577de1,2024-04-09T19:30:06,-2.88,Shopping,Non unde quidem voluptas voluptatem.,Wuckert  Stamm and Mohr
049e9f71-eb9f-4d60-a193-483041279205,18e425c7-8984-4e8e-bd99-3b05788931f0,2024-02-03T18:03:41,760.12,Transport,Quia voluptatibus corrupti laudantium atque.,Becker - Fahey
446fdb29-47df-4ad3-a17e-ca827fd0bcf2,2b5ed1cd-0c90-4d59-8e79-b7b0f28c36fc,2023-12-24T03:00:26,265.4,Transport,Tenetur ut maiores molestias voluptatem.,Kirlin  Konopelski and Haley
5f49ff33-5a8d-4dc6-b4d2-ea97462023fb,eb920a47-69e3-4e7e-86b1-b09b1ac67936,2024-09-12T18:52:26,254.27,Utilities,Dignissimos vel voluptatem omnis et.,Marquardt Inc
a401667b-3492-45a8-a656-e74350199d55,893c20b1-ed13-45bd-8114-a5999aef8424,2024-09-03T06:43:53,3946.43,Salary,Dicta itaque mollitia molestiae quae.,O'Conner - Morar
ccfc90e4-7aa5-4689-b6e0-2c08a78655c4,a88ac7ce-44c7-4c79-8c3b-9d19cb9c971f,2024-06-25T16:39:08,1348.97,Salary,Vitae nobis magnam aperiam ipsa.,Balistreri - Russel
06974534-1dbd-4c8d-ac16-c6a76bcb672c,b644389d-cb07-4ffc-9301-8f962e2e19b3,2024-06-10T01:40:47,-414.45,Transport,A id ut eaque consequuntur.,Daugherty  Davis and Harvey
0fbf4d0f-ba1b-478d-8483-dfb89adbb3ae,5a39cdad-b2f5-4e9f-a230-5f79ce57e652,2024-05-25T21:08:43,256.37,Shopping,Aut est enim adipisci sapiente.,Goyette - McDermott
aab04a2c-8bfe-48ff-a926-58a99364d0e1,f96b8c09-37e1-4485-8fad-42a57aca97e1,2023-12-21T05:40:28,-272.96,Entertainment,Est et a eveniet minus.,Abbott and Sons
ca9f3dd4-2ff0-43de-8856-713d4dd1236b,af2a2ae7-ae64-41b9-ba6f-386c8eb5286b,2024-03-16T19:53:07,2972.88,Salary,Veniam dolor dolor temporibus iusto.,Mraz - Kozey
da55bed8-6982-4a72-b91f-db8dd04dbf3a,46c48a23-64f6-47a0-ae35-f7b93e19de21,2024-07-21T17:40:48,-526.67,Transport,Ab asperiores repudiandae voluptatem dignissimos.,Koelpin Inc
ac164582-af9f-48f0-abf7-411e434c5386,714b45e6-4c9b-4605-a6b1-51597fee2cc9,2024-07-21T10:53:24,425,Utilities,Sed necessitatibus est dolor voluptates.,Lowe - Brakus
14263f4f-1d69-42a3-a1c1-66cdb6f64076,05df224c-985b-4ca0-b5e8-837faeb69dec,2024-04-04T00:32:25,605.93,Groceries,Voluptatem sit sequi repellendus et.,Hagenes - Brekke
7a6a6fc0-d269-4be6-934c-cede51c53932,261260ae-87d5-4423-a5a1-4be6fbe7f075,2024-10-14T09:50:54,-543.02,Transport,Accusamus ipsa eum similique eveniet.,Corwin  Wisoky and Boyle
28d9e0f2-3e36-407f-8293-a670368cded5,84dacd8b-b6d2-4966-b09c-0b90d5bf6bd2,2024-10-18T15:28:15,3938.84,Salary,Inventore libero molestiae ipsam nobis.,Ruecker and Sons
85f73e3b-3c95-4c65-8bd3-e38a70326cf5,d6ec8059-c00f-4d3d-803f-8b751e50ac2c,2024-02-22T07:43:36,1.73,Groceries,Libero praesentium magni velit consequuntur.,Schamberger  Krajcik and Nader
2c72768a-6752-4d45-b865-c63425e70cb3,85d8a3ec-644c-4901-aa29-59b9d7f81803,2024-03-10T16:12:50,2158.09,Salary,Non sit non ut suscipit.,Murray  Kihn and Hintz
3d6d945e-e00d-4589-b522-a39f7153bbc8,de0d86b8-a04d-4817-a93e-da70c34af34f,2024-08-21T03:40:52,496.77,Entertainment,Neque officia enim omnis omnis.,Rowe - Hoeger
d9cb7a0b-6a1a-4858-8516-cfcb4f1de08d,ca98df51-9b2d-4016-8590-915c14bac790,2024-12-03T08:04:55,-829.04,Shopping,Delectus enim ipsum tenetur id.,Barton  Cole and Fisher
512c8e57-6209-49ef-a253-4bd199419a3a,665ce769-c105-4a92-aca4-5f54b18912cc,2024-11-24T19:54:40,101.75,Shopping,Neque aut inventore saepe reiciendis.,Stracke - Conn
90d53a25-84be-4e87-9436-686648a9f39c,893c20b1-ed13-45bd-8114-a5999aef8424,2024-02-17T20:18:57,4131.47,Salary,Corporis minima perspiciatis voluptate distinctio.,Quigley - Weber
cea68313-b451-4163-8b5c-ca87ee754d63,c7ca571c-c3be-40ad-90ab-695fe9334d7b,2024-10-05T04:24:33,460.3,Groceries,Quidem ducimus recusandae molestias suscipit.,Medhurst  Pacocha and Hermann
fe64db79-d696-4278-bc68-f94119e0564d,05df224c-985b-4ca0-b5e8-837faeb69dec,2024-07-22T18:44:00,4701.36,Salary,Aut modi esse nam sit.,Romaguera LLC
5d437f74-0fe6-41e8-9294-2310044b0072,6fdd60c5-d4c1-4dc4-aabc-6a3cda881534,2024-06-27T04:16:59,806.54,Groceries,Quibusdam aut architecto rerum architecto.,Koepp LLC
b8fe6d83-4e92-412a-8f2f-c51ff6f2d9b9,091e4bce-52dd-41a5-9e59-ae31aabd6f57,2024-08-15T09:34:00,3842.87,Salary,Commodi labore voluptas sit vero.,Kemmer Group
7688b5ee-0ae5-4d7d-a9e5-4ba8249b8ef0,9e1ac2ef-e6f8-4b2d-a845-a6a122e44b9f,2024-08-12T08:06:49,-410.49,Transport,Atque nemo doloremque sed aut.,Reilly  Rempel and Leffler
ac884929-63d2-42ac-ad70-3f68a3cc6b57,debaf380-3ecb-4e55-9a99-086711ebb958,2024-04-17T20:04:21,4038.84,Salary,Iure voluptatibus qui explicabo modi.,Schimmel Inc
ff68c5fb-6c81-409a-a943-70f4954c8310,facae899-3f31-4064-9a0c-f8bf61e11e1c,2024-05-24T04:40:51,-366.53,Transport,Ullam esse nulla fuga eum.,Aufderhar - Lakin
70127031-2230-453b-a38e-d0fc913ebf34,debaf380-3ecb-4e55-9a99-086711ebb958,2024-12-09T12:19:04,163.45,Shopping,Facilis et dolor doloremque commodi.,Kulas - Kling
fcdf2d88-3df0-4bd1-a148-b119ca19bd74,0f98c7f3-12ed-4419-8b02-654cfde9f53e,2024-03-29T14:37:51,471.32,Utilities,Ea non nobis id nemo.,Strosin - Block
33321fad-6030-406a-aa2e-2ae0dbc6357c,2eb32a09-8303-4b05-8711-59f778eb086d,2024-06-21T11:22:49,-903.38,Shopping,Est voluptas necessitatibus quia dicta.,Prosacco and Sons
6ac8b1c4-38c9-4b6b-9f62-bc865af29fa6,b873de6a-2db2-4dfa-8517-6bc16bb07deb,2024-09-03T08:53:07,2344.52,Salary,Et dolore omnis dolor magnam.,Osinski Group
f886d978-9230-4b74-acd4-afa42209d884,49fb89a3-bdf7-481d-838f-1f02237df0b7,2024-04-23T06:19:36,853.34,Shopping,Reprehenderit praesentium alias adipisci non.,Labadie LLC
6c5b690e-354f-458f-a7e4-a0c37e72758b,261260ae-87d5-4423-a5a1-4be6fbe7f075,2024-10-09T10:36:29,-330.6,Utilities,Odit in assumenda autem perferendis.,Reilly - Ledner
235aaf7c-20f4-40fc-99ac-8b94b6044c59,5a39cdad-b2f5-4e9f-a230-5f79ce57e652,2024-03-21T21:49:20,1423.98,Salary,Omnis vitae sed facilis qui.,Ernser - O'Kon
0e7d58e7-d167-4f0c-8d07-f982ed25d310,a1d16db8-a2be-4cb0-a403-85f26e0da541,2024-08-20T12:40:01,217.91,Entertainment,Earum facere sunt iste aut.,Stroman  Little and Huels
f8150750-51ed-4713-b9cf-c004a2481f00,4f57a488-556b-4f8e-8ae9-0204fd51bf77,2024-01-31T18:30:43,236.63,Utilities,Saepe molestiae deleniti dolorem cumque.,Sauer LLC
1cb482fa-eed5-4cce-ac48-5dec29dc071c,6fdd60c5-d4c1-4dc4-aabc-6a3cda881534,2024-08-31T07:00:10,19.17,Shopping,Porro eos maxime aut ullam.,Hermiston - Friesen
feec6f5f-88fd-4fbf-afbf-eeddb3117716,53c9e722-cfcb-4b06-8c55-72687e1bc23c,2024-03-13T02:38:53,-324.19,Shopping,Maiores velit velit id nisi.,Powlowski  Conn and West
eff2140c-4015-4ac7-b896-9d1e76f08708,eb8ee2b6-27ad-4165-9b31-ba5c378e3d33,2024-08-05T19:50:57,673.77,Transport,Accusamus consectetur eveniet eveniet a.,Nitzsche  Prosacco and Skiles
ea5008e2-91a9-4a9b-82e9-de44737560fc,ca98df51-9b2d-4016-8590-915c14bac790,2024-04-07T00:59:28,3873.54,Salary,Molestiae beatae velit facere nisi.,Wunsch - Hudson
f0e24c25-5b4a-4e0e-88b8-356aa1f0c818,53c9e722-cfcb-4b06-8c55-72687e1bc23c,2024-05-17T05:29:41,-901.29,Shopping,Assumenda eum ipsam non natus.,Hoeger Group
fbffd422-6afa-46af-bc9f-86dde5d661d7,79239d13-63d7-4353-a003-30085b44e5f4,2024-01-11T06:03:33,301.07,Groceries,Ipsum ut a qui aspernatur.,Green  Padberg and Swift
cf3e0671-726d-43d1-b8d2-74233c2bb1ea,b4938142-cac7-41b6-a4a2-fbfe21212296,2024-02-09T08:41:43,968.79,Entertainment,Sint reprehenderit maiores eos natus.,Trantow LLC
0efeeb5d-d59f-4ff3-aafb-572728c0dd9d,f3ebd1b5-3bb7-4ee8-a017-1f54027d3546,2024-04-22T07:10:16,205.3,Entertainment,Harum ut minima voluptate et.,Cronin and Sons
8e1740f6-72eb-482b-8a73-946bc9935cf6,94c9f6dd-a797-4fc1-90e5-eb5198bc6657,2024-07-10T14:29:24,-418.77,Utilities,Nihil animi error et explicabo.,Ondricka Group
1ccbc6cd-45d6-4c63-a9e9-b9d84863c0ef,566469e1-86d3-4bdd-a4d8-c77380653c84,2024-09-10T15:30:13,365.11,Entertainment,Praesentium qui sint sint et.,Purdy and Sons
960cb68a-79f1-4394-93bd-01e2779fd9e0,b873de6a-2db2-4dfa-8517-6bc16bb07deb,2024-01-30T13:32:30,144.28,Groceries,Ut cumque dolorem enim harum.,Schuppe - Roob
da731970-ea52-41a8-9e6c-a0069c415fa9,e26d5812-446f-4b6e-b694-6a9d915571f5,2024-03-04T01:34:34,-462.87,Groceries,Temporibus accusamus fuga alias id.,Kemmer - Mayert
d50597df-dff2-4d48-97aa-6529526dfcf1,0f98c7f3-12ed-4419-8b02-654cfde9f53e,2024-06-04T19:50:09,3223.79,Salary,In in debitis quidem animi.,Friesen  Smith and Gleason
58dcfda6-82c2-4ae9-9654-1e4a3b0254d7,edb499e5-9620-4940-b09d-277ab394d96b,2024-04-25T18:28:33,-507.47,Shopping,Inventore et nulla qui quas.,Kreiger Group
5e0b2a7f-0386-47cb-87db-9e424040bcd3,ace1bde2-61f1-444e-a70c-7f5d40b30b52,2024-06-05T12:17:53,527.14,Entertainment,Eum mollitia incidunt aut voluptas.,Mills LLC
8e99d6ad-2313-4160-9b31-dba3aa7f9bf2,bffe700b-6669-4391-8b4c-ddf7f3637241,2024-02-24T08:52:27,-579.94,Shopping,Ut omnis rerum nostrum dolor.,Rosenbaum - Donnelly
7a06a7bd-1590-4d54-8264-8c37c1b5abdf,ea2f5361-9586-48b2-819d-6cf3922d9105,2024-04-26T06:54:13,-121.8,Utilities,Explicabo dolores numquam sit dolores.,Wisozk - Collier
2d8b2b96-c8f2-43cb-a59e-1e2a8757ac3c,4c95ba0c-b03a-4cc1-a491-fdad52b6701c,2024-02-04T21:16:03,-921.75,Utilities,Est ut ratione quod ut.,Mraz  Koch and Mraz
f8de35f3-f65c-44a4-9e37-0ba9b586e1b4,4c406cc1-fb4c-4045-987a-2edf37d3473f,2024-08-07T15:00:05,-670.55,Entertainment,Quia similique quis dolores et.,Luettgen LLC
a38dc713-8a02-4159-bc5a-d1acdb8d1bae,facae899-3f31-4064-9a0c-f8bf61e11e1c,2024-10-05T18:05:49,589.53,Entertainment,Maiores sed voluptatem voluptatem recusandae.,Toy and Sons
a363e203-bf9c-4761-8fe1-cc9b3c824ccc,28b42d0d-6910-4943-a2b2-95e42cb9fc48,2024-03-09T23:38:02,3569.04,Salary,Amet velit nulla incidunt error.,Heathcote - Miller
ec2a6159-640f-476c-baa0-37b095170ebb,a30a33b3-82d6-40ad-9262-dc4d6ca140b6,2023-12-22T08:15:35,-491.83,Shopping,Occaecati quisquam repellendus nemo corrupti.,Wolf - Lind
61bcc176-3cdf-4e33-abd9-3eb59ba93f88,f3207af1-b99b-4202-879a-9ba4f982e90d,2024-05-25T00:52:38,-166.65,Utilities,Possimus enim voluptas qui velit.,Lang and Sons
b361b2bf-a8a5-470c-b1fc-9a8513739c43,6fdd60c5-d4c1-4dc4-aabc-6a3cda881534,2024-04-24T10:23:54,826.03,Shopping,Iste voluptas qui accusantium qui.,Ritchie  Williamson and Schulist
3b9ba71c-f5ff-49ea-ad98-941080a83f00,79239d13-63d7-4353-a003-30085b44e5f4,2024-11-27T13:34:02,-955.05,Transport,Error labore officia veniam illum.,O'Conner  Pollich and Doyle
ba2f1ad1-829c-4930-93e1-8bad951ff809,32d50630-565e-4ee3-b650-1abeeee984e4,2024-04-08T18:28:06,-254.6,Shopping,Tempora harum nihil quod pariatur.,Hilpert  Schamberger and Doyle
d2415721-86df-4c1e-95c8-54ac18b5ad0e,893c20b1-ed13-45bd-8114-a5999aef8424,2024-11-26T02:45:46,817.85,Transport,Sit rerum omnis rem ipsam.,Rippin  Block and Leffler
5e8c9e97-27d2-42aa-b387-2ef144850323,f3ebd1b5-3bb7-4ee8-a017-1f54027d3546,2024-05-26T01:23:24,-823.05,Groceries,Illo magnam rerum numquam quas.,Reilly and Sons
44bd4979-91d2-4a95-bf78-cf65d32246af,49fb89a3-bdf7-481d-838f-1f02237df0b7,2024-11-12T17:51:58,-365.23,Transport,Sit ut at ipsa nisi.,Koch - Johnson
cf09f9b6-658b-40a4-bb09-ab6041d47d4f,69af5c69-3352-4206-aa9f-0fe28a02a8d3,2024-05-07T17:49:18,-164.79,Groceries,Commodi et deleniti esse veritatis.,Grimes - Pacocha
2c964488-c8f6-4df4-a547-595ecabb3d36,b873de6a-2db2-4dfa-8517-6bc16bb07deb,2024-08-30T09:58:36,427.84,Shopping,Nesciunt quasi incidunt magni officia.,Ankunding  Botsford and Stanton
95dfac29-b20f-495e-b461-e031fea83b0f,80e620af-ef76-4874-9b41-beb78777ec55,2024-07-15T18:04:27,366.43,Groceries,Consectetur fugit voluptas molestiae quae.,Hamill Group
5b387ed1-ad13-4fa0-a32e-a3292f374e62,ace1bde2-61f1-444e-a70c-7f5d40b30b52,2024-02-18T12:19:01,2023.86,Salary,Vero itaque sequi fugiat placeat.,Pfeffer  Legros and Watsica
f5a2e7ee-114a-4a1b-bf81-c7ab7f57c4e8,eedeb07a-4a3a-44f4-8d11-510b45666e73,2024-10-09T04:57:33,490.8,Shopping,Architecto beatae ut sunt odio.,Windler LLC
1fa9ec2b-f698-4464-a83c-a3e51607455a,82925d9e-88d2-4331-b17e-a47d0fb66580,2024-01-09T21:07:58,289.18,Utilities,Dignissimos ex atque et vel.,Bahringer - Smith
2bc88f85-d9d8-49df-8a96-f80f26002789,893c20b1-ed13-45bd-8114-a5999aef8424,2024-10-25T08:41:24,-667.23,Groceries,Perspiciatis hic est molestias voluptatem.,Kemmer - Lesch
2b881fb0-4be8-401c-8cb1-a980c3c1ce1c,feb21088-b4fe-4115-aa2e-863c3153d7cd,2024-08-08T18:15:28,702.02,Entertainment,Sit quisquam amet repellat autem.,Stehr Group
335abe36-0710-4a84-bb04-542900493b83,6cd2838f-eec4-4710-9caa-89663a66bf58,2024-07-25T00:16:32,2248.81,Salary,Tempora distinctio rerum molestiae aut.,Wiegand Group
418e0ff4-449f-4c00-9db1-6ae90f48f4a0,8313784c-dafb-439b-b19c-4fdb98a7cc69,2024-07-10T15:38:42,385.88,Shopping,Ea soluta voluptas pariatur sit.,Douglas Inc
cff017fd-5433-4e51-a36d-8023a3bdad2c,0fc70501-0f91-4e32-a598-475efa9e338b,2024-08-28T09:26:40,-616.32,Transport,Aut ipsum voluptates qui et.,Torp - Crist
75faa2e4-0579-4eae-874c-376b700a6483,f3ebd1b5-3bb7-4ee8-a017-1f54027d3546,2024-11-07T18:03:27,910.1,Utilities,Doloremque quibusdam sit nihil nobis.,Lowe - Kshlerin
df29ec09-2a1a-4f72-bdc9-5e0213af6070,8313784c-dafb-439b-b19c-4fdb98a7cc69,2024-09-21T16:54:49,429.57,Transport,Ut unde harum nostrum sapiente.,Schuster Group
035a1609-3cf0-4806-bad6-01530f661d12,6e443203-60a3-499e-9be9-1b767f32094e,2024-04-12T10:41:06,739.18,Entertainment,Delectus illum quod est itaque.,Adams - Steuber
bf94f828-bc04-4a02-b055-86b8586e2b3c,84dacd8b-b6d2-4966-b09c-0b90d5bf6bd2,2024-08-17T11:52:50,726.82,Groceries,Voluptatem voluptatibus perspiciatis laudantium ipsum.,Schneider  Donnelly and Stehr
eb117ff9-2239-4b50-938c-cac6d8b23133,75035d48-c3b8-43b3-b02d-4e4a779e71aa,2024-01-27T22:45:39,-696.37,Entertainment,Ipsum laborum enim non quidem.,Bayer  Renner and Farrell
0a82c778-8316-4389-94b7-d3f7fdd3f755,feb21088-b4fe-4115-aa2e-863c3153d7cd,2024-10-11T12:08:26,-625.74,Groceries,Facere laboriosam laboriosam ad nulla.,Luettgen LLC
7e398a9d-27a8-4c74-ae17-3e555ee9a477,6af17093-6648-45b2-a1ad-7a4f8dd70c30,2024-07-01T19:00:13,949.27,Transport,Est asperiores et accusamus doloribus.,Huels - Farrell
a4b5bc50-3d42-45b4-a0d4-820d6dcf37d7,84dacd8b-b6d2-4966-b09c-0b90d5bf6bd2,2023-12-26T09:51:58,-570.81,Groceries,Beatae illum rerum molestiae aut.,Pollich - Schneider
d286ade1-be0a-46c7-8991-1173df7167f8,18e425c7-8984-4e8e-bd99-3b05788931f0,2024-05-30T00:30:19,-232.07,Entertainment,Maxime est recusandae impedit officiis.,Feil  Schamberger and Cartwright
83db58d2-13fd-4c85-8d68-5b2b0ad79ce3,091e4bce-52dd-41a5-9e59-ae31aabd6f57,2024-10-15T02:38:50,411.26,Utilities,Voluptatem est quod animi tempore.,Braun - Wyman
577f2ad3-fee3-4d8c-86a1-afbbc05024ed,1e8410d4-7066-47ba-b17c-c85526c33d98,2024-08-24T15:33:50,2392.6,Salary,Rerum itaque blanditiis rerum reiciendis.,Kirlin  Kovacek and Langworth
f275ed5f-e7be-4c1b-820c-62a4109007c7,09e47aa9-78fc-4417-b1d2-1188a2c2937d,2024-06-06T06:08:16,-230.39,Entertainment,Ut ex sequi molestiae quod.,Hermiston LLC
8a899ab3-16af-4a18-b0ac-80a0faf7ab44,5df2e2f7-bf36-48c8-a4e4-ff2fba95e4e1,2024-12-03T16:27:48,-615.53,Transport,Eaque animi aut dolorem omnis.,Kerluke - Bernier
25580462-28c8-415e-8384-5020a7f21d93,00c85154-1bb4-42b2-af66-d81bc666a28f,2024-04-23T03:54:38,254.89,Groceries,Voluptate iusto non iusto ut.,Dach LLC
74995a48-2d78-4f01-a1a6-633b7e0edce4,457a5349-71e1-4d02-87e0-e4dd4aa899ff,2024-08-18T17:56:39,4760.59,Salary,Reiciendis vel consequatur magnam hic.,Ebert - Roberts
aad41447-bf6a-4dc5-87b1-6f4c16b8723c,85d8a3ec-644c-4901-aa29-59b9d7f81803,2024-04-04T18:59:40,369.78,Groceries,Culpa et sit quis aut.,Volkman  Connelly and Morar
0dcf86f6-9720-476c-b2f3-6320e117fae8,53c9e722-cfcb-4b06-8c55-72687e1bc23c,2024-05-29T15:25:03,-405.66,Shopping,Distinctio doloribus laboriosam ut dolorem.,Block  Yost and Nikolaus
18e12c1f-60b6-468c-bccd-eb7b9ae5f11d,18e425c7-8984-4e8e-bd99-3b05788931f0,2024-05-07T02:43:42,264.71,Shopping,Corporis exercitationem nihil odit omnis.,Brekke Inc
c21eec6d-5d13-43b6-acc1-924fe1189b18,6e443203-60a3-499e-9be9-1b767f32094e,2024-03-22T20:01:11,-171.64,Utilities,Voluptatem et quia doloribus est.,Jacobs  Bernier and Wiegand
b2451331-7c37-4024-b0e4-d4d1e98d732b,46434235-4850-4921-bc63-cf5691158f23,2024-01-28T00:36:58,-161.93,Utilities,Minus iusto suscipit veniam amet.,Predovic Inc
0ad03c9d-140f-44cc-83f0-1ce7f4d8f7a4,0f98c7f3-12ed-4419-8b02-654cfde9f53e,2024-03-09T00:58:52,-355.15,Groceries,Aliquid autem alias eaque cupiditate.,Hyatt - Schmeler
1b7ce0ef-a54d-427a-9e3a-d905a6142ac5,18e425c7-8984-4e8e-bd99-3b05788931f0,2024-09-17T00:24:56,-190.53,Utilities,Deleniti tempore dignissimos velit eligendi.,Medhurst  Hirthe and Haley
d830ab11-e240-4102-9298-028a3e7fcf39,a1d16db8-a2be-4cb0-a403-85f26e0da541,2024-01-26T16:32:05,877.2,Utilities,Aut eos qui rem est.,Abbott Inc
93ce86a9-f664-4da1-af52-037ec44f7b84,75035d48-c3b8-43b3-b02d-4e4a779e71aa,2024-04-28T22:04:52,833.99,Entertainment,Illum ut repudiandae dolor rerum.,Crist Group
267a74d2-62c8-40b6-a1e3-d07e47acc69a,bc115e4c-de1a-472f-bf8f-4f319f264f31,2024-07-26T09:58:51,810.17,Groceries,Et iste natus culpa et.,Leuschke LLC
91b06570-6868-4c98-a844-9e730a5882e7,af2a2ae7-ae64-41b9-ba6f-386c8eb5286b,2024-02-10T19:00:56,-662.91,Shopping,Voluptatem et omnis aliquam ex.,Von  Jones and Bednar
f2adb631-2b5b-4018-80b9-8edb62dac4ed,8a33ba29-e459-4bce-bfef-3f0eb32e2d1a,2024-03-11T03:54:18,1604.2,Salary,Iusto alias vel qui illum.,Bailey and Sons
8a1e7e71-d9dc-4576-94cf-f2d9e3edaaae,1bfdab10-f245-4ab9-8e7a-661c1f10727d,2023-12-29T14:54:40,729.47,Shopping,Ea culpa vitae ab amet.,Gorczany - Beer
34d272d3-78de-4adb-8091-817902179a35,457a5349-71e1-4d02-87e0-e4dd4aa899ff,2024-10-17T02:12:23,2912.55,Salary,Dolor vel quis molestiae cum.,Auer  Predovic and Stanton
7862285e-c17e-477a-a1e3-1e63402750be,41293282-eaeb-45ba-a27d-f1ccdc34b74a,2024-09-08T01:39:17,-953.46,Utilities,Dolorum amet minima in saepe.,Cruickshank - Schuster
af85329e-5bf7-4e6d-9afc-5e8a5c6cc806,79239d13-63d7-4353-a003-30085b44e5f4,2023-12-27T17:37:52,-619.95,Transport,Eum consequatur atque error nisi.,Kuphal Inc
9ce8e7e8-493d-419a-8bef-a17e125b20f2,7569ad40-fd7c-4daa-8e9f-74935f3ee249,2024-06-02T02:02:33,951.74,Utilities,Quasi est quas culpa delectus.,Cremin  Emard and Johns
d0670b86-fd70-4ec9-90e7-c2d1d70fd8d2,ea2f5361-9586-48b2-819d-6cf3922d9105,2024-09-26T23:10:09,621.36,Entertainment,Et sunt cumque velit officia.,Walsh  Stark and Pacocha
2ea7f9c9-04a7-4331-9425-06a688395945,a30a33b3-82d6-40ad-9262-dc4d6ca140b6,2024-01-21T00:01:01,-500.21,Groceries,Ea eos incidunt quae dolorem.,Lemke  Cole and Hudson
a2351372-d952-4726-bc78-bd22d1d0c336,16223c5f-95ea-488e-b147-92215e2e804a,2024-09-01T03:21:44,-718.73,Transport,Iusto quo id ex sunt.,Gleichner  Goodwin and Labadie
2de3e3ca-8652-42a9-9d5b-e96ea2578837,e26d5812-446f-4b6e-b694-6a9d915571f5,2024-07-06T21:57:15,-382.26,Shopping,Sit inventore ut necessitatibus vitae.,Jones  Flatley and Monahan
e04f10ed-9885-4a0d-b3a1-605a568c985e,53c9e722-cfcb-4b06-8c55-72687e1bc23c,2024-10-09T02:57:49,1166.19,Salary,Molestias et exercitationem voluptas maiores.,Heller - Gleichner
427cba16-839d-4f66-aafe-80f34d60390b,46c48a23-64f6-47a0-ae35-f7b93e19de21,2024-09-11T05:42:05,771.83,Entertainment,Laudantium omnis deleniti et magni.,Murphy  Ortiz and Heathcote
46bb0d45-9945-4010-8663-0cad03715453,043a2dc2-687f-4c43-a9ed-8e41042105fd,2024-05-26T22:20:49,28.43,Groceries,Sit aperiam voluptatum est nam.,Ritchie - Wilderman
c41c5a6a-dd6f-4951-a1e7-2b6107ae1e0b,962bb87b-ba30-4ce8-97c8-82a1d1a2ddf5,2024-05-25T03:46:44,2343.68,Salary,Ut autem assumenda ea qui.,Bergstrom - Hahn
d16bed0a-feee-4be9-b8c4-a391eb922c3e,234326f6-8a3a-4b56-9d07-c9821ae1e5ca,2024-08-19T14:35:19,1663.65,Salary,Aut est aut mollitia est.,Beahan - Padberg
1b200664-df78-4724-bf3d-092fa17a9b00,2eb32a09-8303-4b05-8711-59f778eb086d,2024-01-04T02:31:49,3976.07,Salary,Laudantium sint aliquam illum non.,Rosenbaum - Bernier
536b3898-d525-453f-b395-47183dacc0a2,f3ebd1b5-3bb7-4ee8-a017-1f54027d3546,2024-11-15T09:29:44,-422.5,Groceries,Temporibus dolorem et eius ipsum.,Howe Group
5d1b60a1-539e-42f0-a65d-3cf7b329c21d,4d012c78-b2ec-44f9-a888-4857c9f92a7b,2024-12-12T13:18:18,4720.98,Salary,Illo qui dolores et vero.,Schowalter Group
350b720e-b0f4-4494-b85d-8f8e9766499d,09c78175-31ab-4510-bc88-150d73960c11,2024-06-29T17:10:16,573.18,Utilities,Rem dolore consequuntur aut rerum.,Prosacco - Bartoletti
58ba0a30-7007-4fc3-aece-6c1e45975694,feb21088-b4fe-4115-aa2e-863c3153d7cd,2023-12-27T16:39:01,-658.79,Entertainment,In debitis necessitatibus dolores sint.,Ward - Zboncak
f5ef7a35-687f-4cd6-a142-85c2c2219864,c67a1e0d-b1c8-4fde-afce-c6cdfc41ff60,2024-11-26T23:27:55,-310.9,Transport,Alias qui et voluptatibus repellat.,Feil  Strosin and Schulist
a2bdb8c8-36d2-47b6-a8ac-3435443ad1f6,6e443203-60a3-499e-9be9-1b767f32094e,2024-04-19T17:16:46,832.5,Utilities,Labore iste eum doloremque maxime.,Blanda and Sons
3f147733-6d63-433d-a036-0fb2a41ec7f5,f3207af1-b99b-4202-879a-9ba4f982e90d,2023-12-19T13:13:13,308.64,Shopping,Soluta voluptates optio molestiae quia.,Predovic - Schroeder
c40173b6-ea88-4bd8-a975-3ae10647d0ee,41293282-eaeb-45ba-a27d-f1ccdc34b74a,2024-03-11T07:02:34,-172.46,Utilities,Voluptatum alias deserunt qui ut.,Homenick LLC
3a154f27-6903-4b27-9ea8-31a6d1e09a66,4f57a488-556b-4f8e-8ae9-0204fd51bf77,2024-12-07T09:59:49,2177.17,Salary,Aut ipsam voluptatibus quae veritatis.,Hintz - Stokes
372f3d68-225b-4ade-86ea-73fc9c077f29,b644389d-cb07-4ffc-9301-8f962e2e19b3,2024-08-11T12:31:06,3134.81,Salary,Eos voluptas animi ea officia.,Lindgren - Fisher
